"Step","best_acc","n_hidden","sparsity","mean_corr_det","mean_corr_norm_1","mean_corr_norm_2","mean_corr_norm_fro","mean_corr_norm_nuc","mean_corr_global_diff","bottleneck_det","bottleneck_norm_1","bottleneck_norm_2","bottleneck_norm_fro","bottleneck_norm_nuc","bottleneck_global_diff"
"1","0.9629933834075928","49","0.00034597163374918045","0.0003179969520375794","0.04241745539612558","0.04019798691608384","0.04096899320003048","0.04810875500259078","0.19749523496744686","0.03530993312597275","0.58203125","0.5729624629020691","0.5762671828269958","0.634589433670044","0.10759326815605164"
"2","0.9629933834075928","49","0.00034597163374918045","0.00007750447621838361","0.042497352127890686","0.03926362262264353","0.0393132108192224","0.04123757385387013","0.050650236844981","0.19469831883907318","1.4081003665924072","1.346170425415039","1.3539177179336548","1.4908016920089722","0.10768164694309235"
"1","0.9718338847160339","49","0.00034597163374918045","0.0003152657394872777","0.05932541722404422","0.05047841167335298","0.050863316967929555","0.056723967526563446","0.1287683655086863","0.05253935977816582","0.7027138471603394","0.6431158185005188","0.6482838988304138","0.7248108386993408","0.12826675176620483"
"2","0.9718338847160339","49","0.00034597163374918045","0.00012630794748724273","0.05130190738909138","0.04984977818266579","0.04991413009259272","0.0523835496876143","0.05202371693125308","0.3812730014324188","1.4196134805679321","1.3954499959945679","1.4219468832015991","1.6686758995056152","0.19883131980895996"
"1","0.9709087610244751","49","0.00034597163374918045","0.00011607296611148353","0.03670158459123213","0.030833456933765494","0.031062415049043567","0.03459797047374332","0.1388946113513017","0.07331762462854385","0.6515213847160339","0.6051766276359558","0.6171841025352478","0.7263274192810059","0.2015053927898407"
"2","0.9709087610244751","49","0.00034597163374918045","0.0002007837347574054","0.04719165539489355","0.044980301731043115","0.04520125204044162","0.049444116490623406","0.10129555644952977","0.68541419506073","1.4111841917037964","1.3151105642318726","1.4146194458007812","1.8362942934036255","0.3994499444961548"
"1","0.96484375","49","0.00034597163374918045","0.00037990378776910647","0.05417168182863978","0.05109816289711338","0.05163621074286702","0.05853294658070776","0.1461085284101294","0.005154679529368877","0.5830591917037964","0.5592307448387146","0.5593067407608032","0.5684481859207153","0.01689184084534645"
"2","0.96484375","49","0.00034597163374918045","0.000043597365938635476","0.04391730136668403","0.040620196904027066","0.040634374044801594","0.041693489730293826","0.02661536869587937","0.12580974400043488","1.419407844543457","1.3782336711883545","1.3812532424926758","1.4695169925689697","0.0663006603717804"
"1","0.9672080278396606","31","0.0011294141355784825","0.00015726920346647747","0.07494383311128205","0.06262688107147939","0.06267720801593098","0.0651380903282038","0.042220275882275324","0.06682005524635315","0.5409128069877625","0.5225878953933716","0.5380029678344727","0.65045166015625","0.24770155549049377"
"2","0.9672080278396606","31","0.0011294141355784825","0.0003552027923316617","0.0903622935933367","0.08204816208338409","0.08216229586733735","0.08637736073101102","0.05865312665588371","0.3281983435153961","1.2173107862472534","1.155461072921753","1.1898610591888428","1.4395021200180054","0.24726739525794983"
"1","0.960423469543457","31","0.0011294141355784825","0.0006679341223811692","0.08083317428258857","0.07428449369376987","0.07482669516670748","0.08327606231285017","0.12372726932305422","0.0517309233546257","0.5713404417037964","0.555709958076477","0.563452959060669","0.6487997770309448","0.1686827838420868"
"2","0.960423469543457","31","0.0011294141355784825","0.0003052432730096171","0.06592420759117973","0.06408172862194676","0.06425851992241127","0.06884507192703165","0.07605387537777905","0.40944409370422363","1.1646792888641357","1.1217894554138184","1.1796739101409912","1.486781358718872","0.32610493898391724"
"1","0.9590871930122375","31","0.0011294141355784825","0.00006196188221548392","0.06589300921201474","0.059853831632534785","0.05986278344261091","0.06088905160969333","0.017776343579162177","0.06732870638370514","0.5394736528396606","0.5409449338912964","0.5550792813301086","0.6654099225997925","0.23358076810836792"
"2","0.9590871930122375","31","0.0011294141355784825","0.000805241962701485","0.08986132680851927","0.07392432410640659","0.07472254356484131","0.08481711172990139","0.17713565354618188","0.5357901453971863","1.1455591917037964","1.1009653806686401","1.2037265300750732","1.5876202583312988","0.44290366768836975"
"1","0.9600123167037964","31","0.0011294141355784825","0.000515033071139729","0.07798967510356677","0.07372694184644582","0.07405715175519584","0.08071262521050572","0.09590858995666704","0.01889135129749775","0.662623405456543","0.5701603293418884","0.5711222290992737","0.6032937169075012","0.06086067482829094"
"2","0.9600123167037964","31","0.0011294141355784825","0.0007345785390803239","0.0693449200352395","0.06621434464115813","0.06713728571233037","0.07730829328719999","0.18437443513377144","0.13844525814056396","1.2639802694320679","1.182066559791565","1.1878546476364136","1.2991878986358643","0.09960344433784485"
"1","0.9577507972717285","31","0.0011294141355784825","null","null","null","null","null","null","0.012137840501964092","0.5224095582962036","0.49290305376052856","0.49351778626441956","0.517528235912323","0.050411585718393326"
"2","0.9577507972717285","31","0.0011294141355784825","null","null","null","null","null","null","0.0683322474360466","1.1231496334075928","1.122319221496582","1.1239694356918335","1.1832040548324585","0.0544869601726532"
"1","0.9821134805679321","97","0.00016751338283983665","0.00025542576045454676","0.024567410083311418","0.02226150732965908","0.025044450970114412","0.033735382690930876","1.6241098741331605","0.051114823669195175","0.7648026347160339","0.6826788783073425","0.6867725849151611","0.7575527429580688","0.11165323853492737"
"2","0.9821134805679321","97","0.00016751338283983665","0.000051780011109957324","0.0305978710077923","0.025052905026112154","0.025138015485316047","0.027119731649850518","0.0882362142623217","0.614905059337616","1.6749589443206787","1.5052096843719482","1.5596611499786377","1.9137275218963623","0.2778152823448181"
"1","0.96484375","97","0.00016751338283983665","0.000031548435120780034","0.02872411475312934","0.027811211988642778","0.02783433718240598","0.028945590279443746","0.058388774941389304","0.02231702394783497","0.6827713847160339","0.6531583070755005","0.6540513634681702","0.687326192855835","0.05331481993198395"
"2","0.96484375","97","0.00016751338283983665","0.00002714380808374215","0.037081347994731124","0.02760001065849097","0.027617527105340663","0.028583481586078877","0.06197300991341287","0.15174277126789093","1.626439094543457","1.6093045473098755","1.6120644807815552","1.7035953998565674","0.058680444955825806"
"1","0.9755345582962036","97","0.00016751338283983665","0.00003480837165944822","0.02757024724548334","0.02771728340114266","0.02774571902194484","0.02897311973819195","0.05214723360765721","0.025353388860821724","0.7497943639755249","0.6937946081161499","0.6947563290596008","0.7303376793861389","0.053188636898994446"
"2","0.9755345582962036","97","0.00016751338283983665","0.000010336059397184949","0.014619093798240838","0.014306498108132823","0.014324728808374584","0.015028971163318089","0.05254353815892742","0.16517560184001923","1.7730263471603394","1.6868871450424194","1.6897265911102295","1.7848045825958252","0.05821572244167328"
"1","0.9810855388641357","97","0.00016751338283983665","0.0002839922629966876","0.029039619391405102","0.023532390043266085","0.026446426447065043","0.03560053367315435","0.6100202246043395","0.01962018758058548","0.6969572305679321","0.6769709587097168","0.67759108543396","0.7059532999992371","0.04320892319083214"
"2","0.9810855388641357","97","0.00016751338283983665","0.000046707404281081606","0.01601475944695133","0.014315665617719759","0.01468275684091145","0.01757834340919232","0.23308563760321194","0.21713869273662567","1.6745476722717285","1.6179704666137695","1.6235268115997314","1.7521748542785645","0.08309780061244965"
"1","0.9769736528396606","97","0.00016751338283983665","0.00003622859603322853","0.028167942184012754","0.02483405868279165","0.024876869717859452","0.02629288571126817","0.0948545436681357","0.07931480556726456","0.7742598652839661","0.7426828742027283","0.7503219246864319","0.8494778871536255","0.14417973160743713"
"2","0.9769736528396606","97","0.00016751338283983665","0.00009787243231854673","0.015652780194220024","0.013399618049137805","0.015261059866387847","0.020703739103905053","0.7324769287050132","0.6097143292427063","1.5550986528396606","1.4493687152862549","1.50918447971344","1.870044469833374","0.29240530729293823"
"1","0.9658716917037964","83","0.0012070414920095892","0.00032719118395411746","0.03394973783536818","0.032161837007325826","0.033732466051682355","0.04233511112346509","0.33042450623589037","0.029372287914156914","0.6533716917037964","0.6371210813522339","0.6387868523597717","0.6832226514816284","0.07244225591421127"
"2","0.9658716917037964","83","0.0012070414920095892","0.000010714171969002324","0.03470473726752781","0.029682599006300582","0.02968479365695933","0.030043557019671586","0.012605832804265665","0.19286178052425385","1.591282844543457","1.5668129920959473","1.5716406106948853","1.689904808998108","0.0785822868347168"
"1","0.980982780456543","83","0.0012070414920095892","0.00005112492794356209","0.023517877291907185","0.018681832595087895","0.018881205325645804","0.021418444631586105","0.16558740975123065","0.008720751851797104","0.6714638471603394","0.6573465466499329","0.6574804186820984","0.670613169670105","0.02028043568134308"
"2","0.980982780456543","83","0.0012070414920095892","0.000027868341787568914","0.01686382347400668","0.015959751864019888","0.016054991988729953","0.017705915715752203","0.10986166366087655","0.09759990870952606","1.6363074779510498","1.6176934242248535","1.6188181638717651","1.6780261993408203","0.03730906546115875"
"1","0.9615542888641357","83","0.0012070414920095892","0.000023565266952487824","0.021881677024635005","0.01994315257221149","0.019978127163614752","0.021124774528276914","0.06600624661270332","0.04058956354856491","0.7976973652839661","0.7389949560165405","0.7410332560539246","0.7939203381538391","0.07487333565950394"
"2","0.9615542888641357","83","0.0012070414920095892","0.00009651541092165683","0.02728107667254407","0.020535434612952232","0.02106640825314885","0.025235379500448407","0.3073957652190934","0.4064358174800873","1.5172697305679321","1.4869829416275024","1.5118951797485352","1.7603120803833008","0.18398496508598328"
"1","0.9541529417037964","83","0.0012070414920095892","0.00008989939292647105","0.016216412227629776","0.012429403022056147","0.014380662821260883","0.01966220356500606","0.7483921577165965","0.05489308759570122","0.7391036152839661","0.7045586705207825","0.7088533639907837","0.7824699878692627","0.11378750950098038"
"2","0.9541529417037964","83","0.0012070414920095892","0.00008344389623867439","0.022662411973420435","0.02224463904839847","0.022558710124577466","0.025995830337999636","0.1695826483467345","0.33531713485717773","1.5546875","1.4921901226043701","1.5090155601501465","1.716904878616333","0.1513833850622177"
"1","0.9590871334075928","83","0.0012070414920095892","0.00002267825803167706","0.030500104532152968","0.0264768662358645","0.026490717074308973","0.027333397285636468","0.035316872645291125","0.02938191406428814","0.6916118860244751","0.6621663570404053","0.6636513471603394","0.706538736820221","0.06717986613512039"
"2","0.9590871334075928","83","0.0012070414920095892","0.0001101062611569965","0.029357906952951422","0.024522793940837184","0.024930445761149805","0.029012749751852633","0.19586884625289186","0.051103316247463226","1.5474917888641357","1.5017515420913696","1.5021370649337769","1.535780668258667","0.02268155664205551"
"1","0.9682360291481018","68","0.0018024906732501875","0.00024653020499243585","0.03637533029828599","0.02878877807422209","0.030035408942084747","0.037352191372169004","0.3353618440025247","0.011648890562355518","0.5988898277282715","0.5624500513076782","0.5628312230110168","0.5831610560417175","0.03766443580389023"
"2","0.9682360291481018","68","0.0018024906732501875","0.00008556898192055058","0.02483047031884748","0.023256382577930727","0.023545639516993087","0.026935758836633652","0.45535761018057047","0.139370858669281","1.5386513471603394","1.4870326519012451","1.489983320236206","1.5807567834854126","0.06316574662923813"
"1","0.9650493264198303","68","0.0018024906732501875","0.00020857975683014564","0.03250105672682275","0.030557218196378924","0.03131032027436912","0.03738309336242603","0.3205459943750948","0.009181267581880093","0.7210115194320679","0.7065282464027405","0.7066477537155151","0.7195231318473816","0.018512893468141556"
"2","0.9650493264198303","68","0.0018024906732501875","0.0003824617141852116","0.040375327715163244","0.03386813676492781","0.035701191835153204","0.045160807419939164","0.35748168273797465","0.24059833586215973","1.5059621334075928","1.4500683546066284","1.459530234336853","1.615990400314331","0.11465930938720703"
"1","0.9710115194320679","68","0.0018024906732501875","0.0007111362698723049","0.03879953956062021","0.037268262712356406","0.04186918925355408","0.0563498140945872","0.562930823613119","0.0467599481344223","0.5818256139755249","0.5504099130630493","0.5569276213645935","0.6353647112846375","0.15492820739746094"
"2","0.9710115194320679","68","0.0018024906732501875","0.00011278673382663338","0.0333296102871848","0.03306135813095063","0.03323689670399111","0.036472794932182556","0.11335477566861209","0.4897041916847229","1.627878189086914","1.5122020244598389","1.54648756980896","1.8360371589660645","0.21610531210899353"
"1","0.9519942998886108","68","0.0018024906732501875","0.00022466377008316455","0.03362843213366675","0.03070456446783709","0.03156434760684996","0.03802151469908036","0.24667153338033","0.06388503313064575","0.674342155456543","0.6712723970413208","0.6779851913452148","0.7664424777030945","0.14274807274341583"
"2","0.9519942998886108","68","0.0018024906732501875","0.00016262999653632597","0.02606655195392969","0.024049976914184527","0.024982560167440007","0.030812145423394523","0.30114529258147127","0.14881029725074768","1.5328947305679321","1.5228807926177979","1.526012659072876","1.6205971240997314","0.06417308747768402"
"1","0.95703125","68","0.0018024906732501875","0.000025687870323795234","0.03355260310547502","0.03211107374327358","0.03212103684012012","0.03291104295418096","0.02725278962982414","0.01550326868891716","0.6430920958518982","0.5870096683502197","0.5876035094261169","0.6134202480316162","0.045952506363391876"
"2","0.95703125","68","0.0018024906732501875","0.00006219808652968738","0.03096545616035224","0.030281322764115163","0.03035090539344495","0.03233533100590158","0.06808888412139781","0.2581985294818878","1.4825246334075928","1.4818685054779053","1.4920767545700073","1.656106948852539","0.11760033667087555"
"1","0.9681332111358643","68","0.0003499652761805805","0.00023085001395743119","0.029597434301855623","0.027610039011283134","0.028848259494824984","0.035971128753426986","0.31292611244551827","0.04793212190270424","0.5939556360244751","0.5867322683334351","0.5923922061920166","0.6684256196022034","0.13946294784545898"
"2","0.9681332111358643","68","0.0003499652761805805","0.000003908950490632564","0.03416366801421713","0.03252468992799099","0.032524911977269685","0.03264487402503502","0.0038857931448990878","0.376152902841568","1.5472861528396606","1.5077515840530396","1.5282522439956665","1.7572309970855713","0.16560254991054535"
"1","0.9700863361358643","68","0.0003499652761805805","0.000039020317304765385","0.04182636269918806","0.03807005319657433","0.03808384822083324","0.03909501413117782","0.027236227025779373","0.06516144424676895","0.6963404417037964","0.6471949219703674","0.6549795866012573","0.7478777766227722","0.1573246568441391"
"2","0.9700863361358643","68","0.0003499652761805805","0.00014335112851541573","0.034681283211497084","0.02635978834632396","0.026914921672973244","0.031798038708277535","0.2553752692876217","0.3980027139186859","1.6371299028396606","1.4838805198669434","1.5079264640808105","1.7520980834960938","0.18319940567016602"
"1","0.9690583944320679","68","0.0003499652761805805","0.0002155219330698638","0.026338342467631563","0.024665843958932357","0.02616774129394013","0.03340351105147941","0.38693186542139685","0.013964206911623478","0.6461759805679321","0.6231749057769775","0.6235776543617249","0.6455830931663513","0.03607499971985817"
"2","0.9690583944320679","68","0.0003499652761805805","0.0004563283773612753","0.03801413890110112","0.03400330413590754","0.036555769419023866","0.04742342282606128","0.4094166498119715","0.11837885528802872","1.575657844543457","1.5241113901138306","1.5260891914367676","1.6017820835113525","0.05105598270893097"
"1","0.9633017778396606","68","0.0003499652761805805","0.0003040498989680744","0.041395446955305795","0.034906653531922065","0.035977006850584366","0.04361702442697281","0.33180941019814825","0.033100999891757965","0.6768091917037964","0.6687624454498291","0.6705915331840515","0.7182583212852478","0.07408086955547333"
"2","0.9633017778396606","68","0.0003499652761805805","0.00006889147751436383","0.03519258019449053","0.0341536966857992","0.03421320938353931","0.03617079832338001","0.07198015695341457","0.1967579573392868","1.5707236528396606","1.554336667060852","1.5594828128814697","1.6809231042861938","0.08146440982818604"
"1","0.9700863361358643","68","0.0003499652761805805","0.00003707411572423386","0.03753061244372573","0.030941602902631527","0.030964793955106176","0.032139799254672516","0.05279507745136361","0.041294682770967484","0.7699424028396606","0.7267473340034485","0.7289652824401855","0.7835685610771179","0.07893525063991547"
"2","0.9700863361358643","68","0.0003499652761805805","0.00008979639125876385","0.030652373178700197","0.027845170912623153","0.028031289225135245","0.031070017028329927","0.11751165053726333","0.2516211271286011","1.4911595582962036","1.4295614957809448","1.4403563737869263","1.6055742502212524","0.12350788712501526"
"1","0.9774876832962036","87","0.0021994896469505025","0.0001224929206324452","0.0239816041617018","0.02228522133656925","0.022953075791222535","0.02778182012652333","0.24856804618508885","0.0027924817986786366","0.7403371334075928","0.6915889978408813","0.6916007995605469","0.6956267952919006","0.005875587463378906"
"2","0.9774876832962036","87","0.0021994896469505025","0.00018552147487027964","0.023403223761126947","0.023099508431811643","0.024455893632492957","0.03113091201851255","0.3620123661828849","0.3644898235797882","1.6437089443206787","1.5987980365753174","1.6149702072143555","1.8267754316329956","0.14282192289829254"
"1","0.9740954041481018","87","0.0021994896469505025","0.00015273293099176658","0.023128350228215508","0.02328777484267678","0.024193685394991143","0.029846277405655475","0.3948243504556886","0.016314638778567314","0.7144325971603394","0.6927691102027893","0.6931692957878113","0.7163190245628357","0.034161463379859924"
"2","0.9740954041481018","87","0.0021994896469505025","0.000007050341912567751","0.023505049139252582","0.020752079777916484","0.0207548606203381","0.021091821239399802","0.01721005878736162","0.14934632182121277","1.6683799028396606","1.6393531560897827","1.6418825387954712","1.7304539680480957","0.05558975040912628"
"1","0.9791324138641357","87","0.0021994896469505025","0.0000792138760004628","0.026639779434136215","0.02497476520059083","0.025175363684828173","0.028146521786257903","0.14383878262126498","0.02308354713022709","0.7134045958518982","0.660225510597229","0.6611506342887878","0.6951886415481567","0.05448196083307266"
"2","0.9791324138641357","87","0.0021994896469505025","0.0001892961476618618","0.029801029573985276","0.02742455316340988","0.028279846198374398","0.03432698641488114","0.2561524280580846","0.1385490894317627","1.7430098056793213","1.702939748764038","1.704882025718689","1.7842985391616821","0.04797299951314926"
"1","0.9715254902839661","87","0.0021994896469505025","0.00006032836765173957","0.029056169273966946","0.026719447954551584","0.02681467438382815","0.02897729279305105","0.08656425981074137","0.05949688330292702","0.6953125","0.6643886566162109","0.6703966856002808","0.7539399862289429","0.13573390245437622"
"2","0.9715254902839661","87","0.0021994896469505025","0.000001029007235255643","0.029163331696959265","0.024071827948936603","0.024071865904837744","0.024114575314755204","0.0019401351486236784","0.3554733991622925","1.6599507331848145","1.5837345123291016","1.5995604991912842","1.8081871271133423","0.14229623973369598"
"1","0.9640213847160339","87","0.0021994896469505025","0.00002155844240726039","0.02528141828856229","0.023187314089362646","0.023205946925715013","0.02411706569078467","0.040690401828760187","0.005202024709433317","0.6266447305679321","0.6171935200691223","0.6172510385513306","0.625622034072876","0.013662613928318024"
"2","0.9640213847160339","87","0.0021994896469505025","0.00014367894623256255","0.026135369375107464","0.022736312163535517","0.023598182221597656","0.029055672365802393","0.3251275474038777","0.0002683715138118714","1.678659439086914","1.6517808437347412","1.6517808437347412","1.651943325996399","0.00009891018271446228"
"1","0.9562088847160339","51","0.00013806650949205125","null","null","null","null","null","null","0.08876519650220871","0.696751594543457","0.6193794012069702","0.635743260383606","0.7626925110816956","0.23592761158943176"
"2","0.9562088847160339","51","0.00013806650949205125","null","null","null","null","null","null","0.5977799892425537","1.339638113975525","1.2653003931045532","1.3506242036819458","1.7377415895462036","0.3761349320411682"
"1","0.9640213251113892","51","0.00013806650949205125","0.000009101187320523037","0.05183464941710058","0.04804207924110113","0.048042452748351554","0.04823152123579183","0.003970185009701643","0.01859327405691147","0.6461759805679321","0.620431125164032","0.6211544871330261","0.6503994464874268","0.04859135299921036"
"2","0.9640213251113892","51","0.00013806650949205125","0.0003102081813059159","0.04551312179396785","0.0455384388306202","0.04604511760926227","0.05235044620882067","0.15116790071663203","0.323076456785202","1.4206414222717285","1.3591653108596802","1.3797943592071533","1.5968674421310425","0.1768365502357483"
"1","0.9674136638641357","51","0.00013806650949205125","0.0005067881869107629","0.04829969132126926","0.044958232557212686","0.04634986710892966","0.05623065493871618","0.2862546858836269","0.006730944383889437","0.5579769611358643","0.5604493021965027","0.560577929019928","0.5724592208862305","0.02299540303647518"
"2","0.9674136638641357","51","0.00013806650949205125","0.00018891163681199072","0.04156088400918123","0.03573022256373422","0.03611928756715933","0.04101738909271448","0.16325928154790917","0.06987833231687546","1.4296875","1.3713802099227905","1.3723264932632446","1.422334909439087","0.03729740157723427"
"1","0.9736841917037964","51","0.00013806650949205125","0.00032086669688160424","0.0394877619363012","0.038357456458692256","0.03925901881294621","0.04672262783618311","0.2578974158984465","0.08665461838245392","0.5760691165924072","0.5659578442573547","0.586303174495697","0.7190693020820618","0.280790239572525"
"2","0.9736841917037964","51","0.00013806650949205125","0.00011176032807339349","0.05476058916084254","0.0487510884684209","0.04880495915437639","0.05104355683342546","0.04944234948715","0.7301539182662964","1.3038651943206787","1.2686492204666138","1.393094778060913","1.844185709953308","0.4542582631111145"
"1","0.9547697305679321","51","0.00013806650949205125","0.000040781008835340216","0.05015145734003091","0.03987011333107399","0.03988323146570653","0.040892959905316266","0.02837409299706123","0.04033210873603821","0.6638569235801697","0.6552401185035706","0.6581249237060547","0.7167932987213135","0.09415964782238007"
"2","0.9547697305679321","51","0.00013806650949205125","0.0000013892745479147398","0.053662460951368014","0.04668802317488972","0.046688032657538424","0.04671777972600157","0.0008491229630298719","0.4076189398765564","1.342310905456543","1.2987126111984253","1.336100697517395","1.6125764846801758","0.24273943901062012"
"1","0.9732730388641357","59","0.0033858892430164746","0.00003111856015492783","0.04553054913820098","0.0440554867258235","0.044061148871958895","0.04476183597917739","0.01645724319286944","0.011295884847640991","0.6504933834075928","0.6340779662132263","0.6343281865119934","0.6518926024436951","0.028118440881371498"
"2","0.9732730388641357","59","0.0033858892430164746","0.00026840451013844464","0.04376324667418323","0.03673165711657716","0.03745142703182885","0.04403882840173305","0.2088110616717334","0.008195579051971436","1.5090460777282715","1.4948885440826416","1.4948985576629639","1.500370979309082","0.0036744256503880024"
"1","0.9681332111358643","59","0.0033858892430164746","0.00014736866106314266","0.03809059025130623","0.03310108443727559","0.033399143749977225","0.03755316398598031","0.13848310731944116","0.031387798488140106","0.6120476722717285","0.5954609513282776","0.597789466381073","0.6481727361679077","0.0891309604048729"
"2","0.9681332111358643","59","0.0033858892430164746","0.00042955774861934583","0.04790699752634113","0.04093368407740285","0.04225742961747854","0.05142767596455088","0.3063724909693355","0.28263282775878906","1.4796464443206787","1.375723958015442","1.390979290008545","1.5811669826507568","0.15030090510845184"
"1","0.9515830278396606","59","0.0033858892430164746","0.00036674726899747756","0.04140777963273866","0.04064801942511834","0.041637329615365856","0.04967053206372545","0.22757756912524357","0.026287386193871498","0.6050575375556946","0.5980691313743591","0.5996821522712708","0.6420229077339172","0.07374019920825958"
"2","0.9515830278396606","59","0.0033858892430164746","0.00021667212198575906","0.04766686231674537","0.03789112719236558","0.03832018084910203","0.04360940843762278","0.16692458622969375","0.2838357985019684","1.37890625","1.3755543231964111","1.3909446001052856","1.5818971395492554","0.15011438727378845"
"1","0.9706003665924072","59","0.0033858892430164746","0.00033899780948907734","0.04270948371450962","0.03716637466908495","0.03826922614538466","0.04628746362401755","0.26348806360927657","0.03708198666572571","0.6352795958518982","0.6103150844573975","0.6133319735527039","0.671073853969574","0.1001579612493515"
"2","0.9706003665924072","59","0.0033858892430164746","0.000241703882404583","0.03817852755658839","0.03695681939188684","0.037531058118841984","0.04349698941684425","0.19866960196246475","0.19370868802070618","1.4518914222717285","1.4253768920898438","1.4318407773971558","1.561276912689209","0.09542632102966309"
"1","0.9671052694320679","59","0.0033858892430164746","0.00005411035349547017","0.04763749284035264","0.042281840220338485","0.04230120308784571","0.043561594204873946","0.034782935066098294","0.02261306904256344","0.7436266541481018","0.6970458626747131","0.6978003978729248","0.7294871807098389","0.04713653773069382"
"2","0.9671052694320679","59","0.0033858892430164746","0.000046380267513719794","0.04224833275462314","0.03478139202894571","0.0348069446893594","0.03611487136396258","0.041966519107650854","0.3598363995552063","1.5230263471603394","1.4152400493621826","1.4378982782363892","1.6694982051849365","0.18085305392742157"
"1","0.9651521444320679","39","0.001065298301257713","0.00011021060699544744","0.05561687923041947","0.047669142907867494","0.04772517664486293","0.04998113343827113","0.053270318607843536","0.06429969519376755","0.6494654417037964","0.619235098361969","0.6278807520866394","0.7230724096298218","0.16907183825969696"
"2","0.9651521444320679","39","0.001065298301257713","0.0000013595647810103295","0.05381975469892875","0.05151848442857383","0.051518491187544355","0.05154487427284216","0.0005300696990816582","0.46132907271385193","1.3766447305679321","1.2860474586486816","1.3351393938064575","1.6447659730911255","0.2814016342163086"
"1","0.9698807597160339","39","0.001065298301257713","0.000008581500763278325","0.057774297936509234","0.052785331782648444","0.05278558213731925","0.05294790537029991","0.003124504993996746","0.07574327290058136","0.6326069235801697","0.5295903086662292","0.5485629439353943","0.6726126670837402","0.2876927852630615"
"2","0.9698807597160339","39","0.001065298301257713","0.00015839851833906963","0.054710551705102854","0.05247805461079391","0.052564786801199796","0.05549643094950998","0.0768774729726395","0.4970938563346863","1.3330591917037964","1.244728922843933","1.307225227355957","1.6440880298614502","0.3243098855018616"
"1","0.9694695472717285","39","0.001065298301257713","0.00046524552633560795","0.04866819904576278","0.0434994649554659","0.0447950409740664","0.05419489596391439","0.2538432992520421","0.04161401093006134","0.5849095582962036","0.579597532749176","0.5840275883674622","0.6513956785202026","0.12416468560695648"
"2","0.9694695472717285","39","0.001065298301257713","0.00014954870121252752","0.06982747758583557","0.05703927958006049","0.057099505574853826","0.059661134244312006","0.04927493387241856","0.10783931612968445","1.3445723056793213","1.3001627922058105","1.302805781364441","1.383105754852295","0.06467385590076447"
"1","0.9525082111358643","39","0.001065298301257713","0.0008628521030192064","0.06281773705232425","0.050759580229614944","0.05353031185602413","0.0677583831967795","0.3702663028345837","0.03548361733555794","0.5359786152839661","0.524329662322998","0.5286788940429688","0.5920039415359497","0.131802499294281"
"2","0.9525082111358643","39","0.001065298301257713","0.00020630886240325565","0.07073881577081581","0.06317933266010409","0.06326366437248139","0.06644478124458295","0.05307473544228404","0.2108941376209259","1.2989308834075928","1.2787853479385376","1.28937566280365","1.4437029361724854","0.1297226995229721"
"1","0.9599095582962036","39","0.001065298301257713","0.00018125336284002688","0.058168990383981566","0.04801736678210377","0.04816550861349201","0.051792112774788665","0.08347745137548788","0.11655086278915405","0.6011513471603394","0.5594733953475952","0.5969997644424438","0.7677958011627197","0.3758760392665863"
"2","0.9599095582962036","39","0.001065298301257713","0.00041557003760425346","0.06180538819005468","0.05098664601511186","0.051633998513685296","0.059137212292428534","0.17156450523326075","0.583719789981842","1.1971628665924072","1.1762672662734985","1.2766621112823486","1.6725149154663086","0.4540056586265564"
"1","0.9528166055679321","42","0.0003224232984435436","0.00008952315811461355","0.048266566941904704","0.04786764281380431","0.04790416434884161","0.04973786563766135","0.04105378269957282","0.00387336453422904","0.5359786152839661","0.5263178944587708","0.5263693332672119","0.5336772799491882","0.014755424112081528"
"2","0.9528166055679321","42","0.0003224232984435436","0.0002373385894092363","0.0482523659025626","0.03860624349348773","0.03909265825086328","0.04475391723567069","0.20265211358515256","0.19931885600090027","1.2765214443206787","1.2308051586151123","1.2414131164550781","1.3927470445632935","0.13200953602790833"
"1","0.9635074138641357","42","0.0003224232984435436","0.00024313947520741375","0.051539124167636646","0.04759732049769719","0.0478706510918244","0.05270558022040946","0.10835892214500023","0.030352391302585602","0.65625","0.6021866202354431","0.6042923927307129","0.652590274810791","0.08453288674354553"
"2","0.9635074138641357","42","0.0003224232984435436","0.00015255553755491184","0.02913288870344778","0.028893370706670807","0.02937183578317908","0.03417332018379049","0.20984023037050184","0.34648019075393677","1.2401316165924072","1.191189169883728","1.226187825202942","1.4820582866668701","0.24562054872512817"
"1","0.9620682597160339","42","0.0003224232984435436","0.00042088192502393165","0.07203634121023716","0.06429016992546882","0.06462262684194045","0.07083676834808705","0.1038401962471841","0.02663360722362995","0.6858552694320679","0.5979403257369995","0.5995970964431763","0.642482578754425","0.07730884104967117"
"2","0.9620682597160339","42","0.0003224232984435436","0.0005361177114901192","0.05529951044643401","0.0523773753314445","0.05336814085336593","0.06261304880873429","0.19817354425961464","0.1553463637828827","1.4144737720489502","1.3202308416366577","1.325463891029358","1.437896966934204","0.08965816348791122"
"1","0.9619654417037964","42","0.0003224232984435436","0.0001699830006625246","0.058455625684447274","0.052298137291518616","0.052399040172772325","0.0555484060289119","0.0648634983993081","0.06073196977376938","0.6001233458518982","0.5839489698410034","0.5931381583213806","0.6879511475563049","0.18510136008262634"
